"","V1"
"83879",5
"83880",1
"83881",7
"83882",5
"83883",1
"83884",5
"83885",1
"83886",10
"83887",2
"83888",6
"83889",6
"83890",10
"83891",4
"83892",5
"83893",7
"83894",1
"83895",6
"83896",8
"83897",1
"83898",4
"83899",1
"83900",8
"83901",6
"83902",1
"83903",1
"83904",7
"83905",2
"83906",1
"83907",1
"83908",5
"83909",8
"83910",9
"83911",5
"83912",2
"83913",2
"83914",2
"83915",1
"83916",2
"83917",1
"83918",9
"83919",1
"83920",1
"83921",1
"83922",8
"83923",8
"83924",7
"83925",2
"83926",2
"83927",1
"83928",1
"83929",6
"83930",5
"83931",2
"83932",5
"83933",2
"83934",9
"83935",1
"83936",1
"83937",6
"83938",1
"83939",3
"83940",7
"83941",8
"83942",5
"83943",1
"83944",1
"83945",1
"83946",2
"83947",2
"83948",5
"83949",5
"83950",5
"83951",9
"83952",1
"83953",6
"83954",10
"83955",10
"83956",5
"83957",8
"83958",4
"83959",1
"83960",1
"83961",2
"83962",2
"83963",1
"83964",2
"83966",5
"83967",10
"83968",10
"83969",3
"83970",4
"83971",10
"83972",9
"83973",9
"83974",2
"83975",1
"83976",1
"83977",3
"83978",2
"83979",1
"83980",1
"83981",1
"83982",1
"83983",10
"83984",4
"83985",4
"83986",3
"83987",10
"83988",10
"83989",10
"83990",1
"83991",7
"83992",2
"83993",10
"83994",1
"83995",5
"83996",7
"83997",2
"83998",10
"83999",10
"84000",10
"84001",10
"84002",10
"84003",4
"84004",7
"84005",7
"84006",5
"84007",5
"84008",10
"84009",1
"84010",1
"84011",5
"84012",10
"84013",6
"84014",1
"84015",4
"84016",3
"84017",1
"84018",1
"84019",10
"84020",10
"84021",1
"84022",2
"84023",1
"84024",7
"84025",1
"84026",10
"84027",1
"84028",3
"84029",5
"84030",1
"84031",1
"84032",10
"84033",3
"84034",1
"84035",5
"84036",6
"84037",1
"84038",2
"84039",10
"84040",9
"84041",5
"84042",2
"84043",10
"84044",5
"84045",1
"84046",10
"84047",9
"84048",3
"84049",2
"84050",10
"84051",5
"84052",7
"84053",10
"84054",1
"84055",9
"84056",4
"84057",1
"84058",1
"84059",1
"84060",9
"84061",1
"84062",8
"84063",7
"84064",1
"84065",2
"84066",5
"84067",5
"84068",1
"84069",1
"84070",5
"84071",7
"84072",10
"84073",5
"84074",2
"84075",1
"84076",7
"84077",1
"84078",5
"84079",2
"84080",10
"84081",2
"84082",1
"84083",10
"84084",7
"84085",9
"84086",1
"84087",10
"84088",3
"84089",4
"84090",1
"84091",10
"84092",2
"84093",2
"84094",2
"84095",5
"84096",5
"84097",2
"84098",1
"84099",9
"84100",6
"84101",10
"84102",5
"84103",1
"84104",2
"84105",1
"84106",10
"84107",2
"84108",1
"84109",1
"84110",5
"84111",1
"84112",1
"84113",1
"84114",10
"84115",4
"84116",2
"84117",10
"84118",7
"84119",7
"84120",10
"84121",1
"84122",5
"84123",1
"84124",9
"84125",10
"84126",2
"84127",4
"84128",1
"84129",1
"84130",5
"84131",10
"84132",6
"84133",4
"84134",10
"84135",1
"84136",2
"84137",1
"84138",1
"84139",3
"84140",5
"84141",1
"84142",2
"84143",5
"84144",1
"84145",7
"84146",8
"84147",10
"84148",8
"84150",3
"84151",1
"84152",4
"84153",3
"84154",1
"84155",2
"84156",7
"84157",5
"84158",8
"84159",1
"84160",2
"84161",8
"84162",7
"84163",7
"84164",2
"84165",7
"84166",1
"84167",5
"84168",8
"84169",9
"84170",5
"84171",7
"84172",1
"84173",7
"84174",2
"84175",5
"84176",1
"84177",9
"84178",7
"84179",5
"84180",7
"84181",3
"84182",7
"84183",7
"84184",2
"84185",2
"84186",2
"84187",2
"84188",5
"84189",1
"84190",4
"84191",1
"84192",7
"84193",8
"84194",5
"84195",2
"84196",1
"84197",4
"84198",10
"84199",8
"84200",1
"84201",5
"84202",1
"84203",5
"84204",5
"84205",4
"84206",6
"84207",4
"84208",1
"84209",4
"84210",5
"84211",7
"84212",1
"84213",7
"84214",1
"84215",7
"84216",5
"84217",1
"84218",4
"84219",8
"84220",6
"84221",1
"84222",5
"84223",8
"84224",1
"84225",5
"84226",7
"84227",8
"84228",1
"84229",8
"84230",1
"84231",7
"84232",4
"84233",2
"84234",8
"84235",8
"84236",2
"84237",2
"84238",2
"84239",5
"84240",1
"84241",2
"84242",7
"84243",7
"84244",6
"84245",2
"84246",5
"84247",4
"84248",1
"84249",5
"84250",5
"84251",9
"84252",2
"84253",2
"84254",5
"84255",2
"84256",7
"84257",8
"84258",4
"84259",8
"84260",5
"84261",2
"84262",1
"84263",5
"84264",10
"84265",2
"84266",7
"84267",9
"84268",2
"84269",7
"84270",2
"84271",9
"84272",1
"84273",7
"84274",7
"84275",2
"84276",7
"84277",1
"84278",7
"84279",7
"84280",5
"84281",8
"84282",7
"84283",7
"84284",7
"84285",9
"84286",7
"84287",7
"84288",1
"84289",2
"84290",7
"84291",5
"84292",2
"84293",2
"84294",1
"84295",1
"84296",5
"84297",5
"84298",8
"84299",5
"84300",10
"84301",7
"84302",7
"84303",2
"84304",7
"84305",3
"84306",1
"84307",2
"84308",2
"84309",2
"84310",5
"84311",7
"84312",6
"84313",1
"84314",1
"84315",1
"84316",7
"84317",2
"84318",1
"84319",5
"84320",8
"84321",8
"84322",6
"84323",1
"84324",2
"84325",2
"84326",8
"84327",5
"84328",2
"84329",1
"84330",5
"84331",5
"84332",5
"84333",2
"84334",8
"84335",5
"84336",8
"84337",2
"84338",8
"84339",1
"84340",5
"84341",5
"84342",5
"84343",2
"84344",2
"84345",1
"84346",6
"84347",5
"84348",7
"84349",2
"84350",7
"84351",8
"84352",4
"84353",1
"84354",7
"84355",1
"84356",2
"84357",1
"84358",1
"84359",1
"84360",9
"84361",1
"84362",4
"84363",1
"84364",1
"84365",7
"84366",1
"84367",7
"84368",2
"84370",7
"84371",8
"84372",10
"84373",3
"84374",4
"84375",1
"84376",9
"84377",2
"84378",8
"84379",5
"84380",9
"84381",5
"84382",10
"84383",1
"84384",9
"84385",9
"84386",1
"84387",1
"84388",4
"84389",6
"84390",1
"84391",5
"84392",1
"84393",9
"84394",1
"84395",2
"84396",9
"84397",9
"84398",8
"84399",2
"84400",5
"84401",4
"84402",8
"84403",9
"84404",5
"84405",4
"84406",7
"84407",1
"84408",5
"84409",10
"84410",3
"84411",8
"84412",7
"84413",4
"84414",9
"84415",1
"84416",2
"84417",10
"84418",5
"84419",9
"84420",8
"84421",5
"84422",6
"84423",1
"84424",6
"84425",9
"84426",2
"84427",8
"84428",1
"84429",10
"84430",2
"84431",7
"84432",1
"84433",9
"84434",5
"84435",1
"84436",9
"84437",9
"84438",1
"84439",2
"84440",2
"84441",5
"84442",1
"84443",9
"84444",8
"84445",3
"84446",6
"84447",6
"84448",2
"84449",9
"84450",2
"84451",2
"84452",2
"84453",3
"84454",1
"84455",1
"84456",6
"84457",3
"84458",9
"84459",3
"84460",4
"84461",5
"84462",5
"84463",7
"84464",1
"84465",9
"84466",6
"84467",1
"84468",5
"84469",2
"84470",9
"84471",9
"84472",5
"84473",7
"84474",9
"84475",10
"84476",1
"84477",8
"84478",8
"84479",7
"84480",4
"84481",1
"84482",5
"84483",2
"84484",2
"84485",1
"84486",1
"84487",2
"84488",4
"84489",6
"84490",1
"84491",9
"84492",5
"84493",6
"84494",1
"84495",9
"84496",9
"84497",8
"84498",8
"84499",8
"84500",5
"84501",6
"84502",5
"84503",5
"84504",9
"84505",10
"84506",9
"84507",1
"84508",9
"84509",5
"84510",2
"84511",9
"84512",2
"84513",9
"84514",10
"84515",5
"84516",7
"84517",7
"84518",2
"84519",1
"84520",4
"84521",4
"84522",5
"84523",7
"84524",5
"84525",8
"84526",7
"84527",1
"84528",9
"84529",8
"84530",9
"84531",1
"84532",6
"84533",5
"84534",5
"84535",5
"84536",5
"84537",6
"84538",7
"84539",1
"84540",2
"84541",9
"84542",5
"84543",9
"84544",10
"84545",4
"84546",9
"84547",3
"84548",9
"84549",8
"84550",5
"84551",10
"84552",6
"84553",9
"84554",4
"84555",1
"84556",5
"84557",5
"84558",9
"84559",2
"84560",5
"84561",8
"84562",6
"84563",1
"84564",2
"84565",1
"84566",9
"84567",5
"84568",4
"84569",2
"84570",4
"84571",5
"84572",7
"84573",5
"84574",2
"84575",1
"84576",5
"84577",3
"84578",1
"84579",9
"84580",5
"84581",5
"84582",7
"84583",8
"84584",7
"84585",9
"84586",5
"84587",4
"84588",9
"84589",4
"84590",9
"84591",1
"84592",1
"84593",4
"84594",1
"84595",3
"84596",5
"84597",1
"84598",1
"84599",5
"84600",10
"84601",5
"84602",5
"84603",5
"84604",1
"84605",7
"84606",3
"84607",1
"84608",5
"84609",8
"84610",1
"84611",2
"84612",5
"84613",1
"84614",8
"84615",1
"84616",1
"84617",6
"84618",9
"84619",9
"84620",1
"84621",1
"84622",9
"84623",4
"84624",10
"84625",1
"84626",1
"84627",1
"84628",1
"84629",2
"84630",2
"84631",1
"84632",1
"84633",9
"84634",9
"84635",1
"84636",1
"84637",4
"84638",9
"84639",5
"84640",5
"84641",7
"84642",1
"84643",8
"84644",3
"84645",9
"84646",5
"84647",1
"84648",8
"84649",2
"84650",5
"84651",9
"84652",7
"84653",6
"84654",5
"84655",10
"84656",1
"84657",5
"84658",9
"84659",8
"84660",1
"84661",1
"84662",7
"84663",5
"84664",9
"84665",1
"84666",1
"84667",1
"84668",5
"84669",5
"84670",7
"84671",1
"84672",1
"84673",6
"84674",5
"84675",1
"84676",9
"84677",9
"84678",2
"84679",9
"84680",9
"84681",4
"84682",9
"84683",9
"84684",2
"84685",2
"84686",2
"84687",1
"84688",8
"84689",1
"84690",1
"84691",8
"84692",1
"84693",6
"84694",10
"84695",5
"84696",9
"84697",5
"84698",7
"84699",9
"84700",1
"84701",1
"84702",9
"84703",4
"84704",9
"84705",2
"84706",1
"84707",1
"84708",2
"84709",9
"84710",5
"84711",2
"84712",1
"84713",1
"84714",1
"84715",5
"84716",1
"84717",1
"84718",2
"84719",2
"84720",5
"84721",1
"84722",6
"84723",1
"84724",2
"84725",2
"84726",1
"84727",1
"84728",9
"84729",5
"84730",1
"84731",1
"84732",8
"84733",1
"84734",9
"84735",4
"84736",2
"84737",1
"84738",9
"84739",4
"84740",7
"84741",1
"84742",5
"84743",9
"84744",2
"84745",10
"84746",5
"84747",8
"84748",1
"84749",9
"84750",1
"84751",9
"84752",10
"84753",8
"84754",9
"84755",9
"84756",9
"84757",9
"84758",10
"84759",5
"84760",9
"84761",1
"84762",9
"84763",5
"84764",1
"84765",9
"84766",9
"84767",1
"84768",1
"84769",6
"84770",5
"84771",5
"84772",9
"84773",7
"84774",4
"84775",8
"84776",3
"84777",5
"84778",9
"84779",6
"84780",9
"84781",9
"84782",1
"84783",8
"84784",7
"84785",1
"84786",9
"84787",5
"84788",10
"84789",1
"84790",2
"84791",7
"84792",1
"84793",2
"84794",9
"84795",1
"84796",2
"84797",10
"84798",5
"84799",4
"84800",8
"84801",10
"84802",9
"84803",1
"84804",5
"84805",10
"84806",9
"84807",9
"84808",1
"84809",2
"84810",9
"84811",8
"84812",1
"84813",6
"84814",9
"84815",9
"84816",5
"84817",10
"84818",6
"84819",2
"84820",6
"84821",1
"84822",4
"84823",1
"84824",4
"84825",5
"84826",10
"84827",2
"84828",9
"84829",9
"84830",9
"84831",7
"84832",1
"84833",7
"84834",9
"84835",5
"84836",9
"84837",5
"84838",8
"84839",2
"84840",5
"84841",2
"84842",7
"84843",1
"84844",5
"84845",9
"84846",5
"84847",9
"84848",7
"84849",1
"84850",6
"84851",5
"84852",5
"84853",1
"84854",4
"84855",4
"84856",1
"84857",2
"84858",8
"84859",5
"84860",5
"84861",7
"84862",5
"84863",1
"84864",1
"84865",6
"84866",5
"84867",2
"84868",5
"84869",1
"84870",9
"84871",7
"84872",9
"84873",10
"84874",1
"84875",10
"84876",4
"84877",6
"84878",1
"84879",6
"84880",4
"84881",6
"84882",1
"84883",6
"84884",2
"84885",2
"84886",9
"84887",2
"84888",5
"84889",9
"84890",5
"84891",6
"84892",1
"84893",7
"84894",9
"84895",2
"84896",1
"84897",3
"84898",5
"84899",1
"84900",2
"84901",1
"84902",6
"84903",3
"84904",1
"84905",4
"84906",2
"84907",2
"84908",9
"84909",9
"84910",10
"84911",1
"84912",8
"84913",5
"84914",5
"84915",9
"84916",1
"84917",9
"84918",2
"84919",5
"84920",2
"84921",1
"84922",1
"84923",6
"84924",10
"84925",5
"84926",4
"84927",10
"84928",2
"84929",5
"84930",1
"84931",2
"84932",8
"84933",5
"84934",5
"84935",9
"84936",2
"84937",8
"84938",1
"84939",10
"84940",8
"84941",1
"84942",5
"84943",2
"84944",8
"84945",1
"84946",8
"84947",6
"84948",4
"84949",7
"84950",9
"84951",5
"84952",4
"84953",5
"84954",5
"84955",5
"84956",5
"84957",9
"84958",1
"84959",2
"84960",9
"84961",8
"84962",2
"84963",4
"84964",2
"84965",1
"84966",10
"84967",9
"84968",1
"84969",2
"84970",2
"84971",1
"84972",8
"84973",1
"84974",2
"84975",2
"84976",7
"84977",1
"84978",1
"84979",4
"84980",9
"84981",9
"84982",4
"84983",4
"84984",4
"84985",4
"84986",9
"84987",9
"84988",7
"84989",1
"84990",4
"84991",3
"84992",6
"84993",1
"84994",5
"84995",8
"84996",2
"84997",1
"84998",4
"84999",1
"85000",1
"85001",9
"85002",1
"85003",1
"85004",2
"85005",5
"85006",6
"85007",4
"85008",9
"85009",8
"85010",6
"85011",8
"85012",2
"85013",5
"85014",9
"85015",6
"85016",3
"85017",8
"85018",4
"85019",2
"85020",7
"85021",5
"85022",6
"85023",5
"85024",1
"85025",2
"85026",6
"85027",5
"85028",5
"85029",2
"85030",10
"85031",2
"85032",9
"85033",7
"85034",5
"85035",7
"85036",2
"85037",5
"85038",7
"85039",9
"85040",1
"85041",5
"85042",5
"85043",9
"85044",4
"85045",6
"85046",6
"85047",9
"85048",4
"85049",4
"85050",5
"85051",1
"85052",1
"85053",10
"85054",5
"85055",6
"85056",2
"85057",6
"85058",6
"85059",4
"85060",9
"85061",2
"85062",2
"85063",5
"85064",1
"85065",9
"85066",1
"85067",9
"85068",8
"85069",4
"85070",8
"85071",8
"85072",6
"85073",8
"85074",4
"85075",5
"85076",9
"85077",1
"85078",6
"85079",9
"85080",2
"85081",3
"85082",5
"85083",6
"85084",7
"85085",1
"85086",1
"85087",5
"85088",2
"85089",5
"85090",5
"85091",9
"85092",1
"85093",1
"85094",1
"85095",8
"85096",1
"85097",5
"85098",1
"85099",8
"85100",9
"85101",1
"85102",1
"85103",9
"85104",6
"85105",1
"85106",1
"85107",2
"85108",10
"85109",1
"85110",1
"85111",8
"85112",7
"85113",5
"85114",2
"85115",4
"85116",5
"85117",9
"85118",2
"85119",1
"85120",9
"85121",9
"85122",5
"85123",5
"85124",5
"85125",10
"85126",1
"85127",5
"85128",8
"85129",7
"85130",5
"85131",8
"85132",7
"85133",2
"85134",9
"85135",9
"85136",2
"85137",10
"85138",9
"85139",2
"85140",1
"85141",1
"85142",5
"85143",8
"85144",8
"85145",5
"85146",1
"85147",9
"85148",1
"85149",6
"85150",9
"85151",1
"85152",10
"85153",6
"85154",5
"85155",1
"85156",6
"85157",1
"85158",1
"85159",2
"85160",5
"85161",7
"85162",1
"85163",4
"85164",1
"85165",2
"85166",10
"85167",10
"85168",1
"85169",9
"85170",8
"85171",9
"85172",1
"85173",5
"85174",8
"85175",6
"85176",6
"85177",2
"85178",1
"85179",9
"85180",7
"85181",2
"85182",9
"85183",5
"85184",9
"85185",9
"85186",1
"85187",5
"85188",3
"85189",4
"85190",1
"85191",7
"85192",9
"85193",5
"85194",3
"85195",9
"85196",2
"85197",5
"85198",7
"85199",1
"85200",1
"85201",2
"85202",1
"85203",5
"85204",1
"85205",7
"85206",9
"85207",1
"85208",8
"85209",1
"85210",3
"85211",6
"85212",3
"85213",3
"85214",9
"85215",1
"85216",5
"85217",5
"85218",4
"85219",1
"85220",9
"85221",1
"85222",6
"85223",5
"85224",1
"85225",1
"85226",7
"85227",5
"85228",9
"85229",1
"85230",5
"85231",2
"85232",1
"85233",6
"85234",8
"85235",1
"85236",9
"85237",6
"85238",4
"85239",8
"85240",9
"85241",6
"85242",8
"85243",7
"85244",9
"85245",1
"85246",6
"85247",1
"85248",9
"85249",9
"85250",5
"85251",9
"85252",9
"85253",9
"85254",5
"85255",1
"85256",1
"85257",2
"85258",7
"85259",1
"85260",7
"85261",1
"85262",1
"85263",5
"85264",8
"85265",1
"85266",7
"85267",2
"85268",5
"85269",10
"85270",5
"85271",1
"85272",4
"85273",6
"85274",9
"85275",9
"85276",2
"85277",2
"85278",5
"85279",2
"85280",1
"85281",9
"85282",8
"85283",1
"85284",1
"85285",8
"85286",5
"85287",1
"85288",2
"85289",5
"85290",5
"85291",1
"85292",9
"85293",2
"85294",2
"85295",9
"85296",3
"85297",1
"85298",10
"85299",5
"85300",8
"85301",9
"85302",5
"85303",1
"85304",3
"85305",6
"85306",2
"85307",1
"85308",9
"85309",5
"85310",7
"85311",8
"85312",9
"85313",9
"85314",1
"85315",5
"85316",9
"85317",6
"85318",1
"85319",4
"85320",9
"85321",10
"85322",1
"85323",5
"85324",7
"85325",8
"85326",9
"85327",1
"85328",9
"85329",6
"85330",10
"85331",2
"85332",9
"85333",9
"85334",1
"85335",5
"85336",5
"85337",9
"85338",6
"85339",9
"85340",1
"85341",9
"85342",5
"85343",1
"85344",4
"85345",2
"85346",6
"85347",1
"85348",5
"85349",9
"85350",9
"85351",3
"85352",1
"85353",5
"85354",5
"85355",7
"85356",2
"85357",5
"85358",5
"85359",1
"85360",1
"85361",2
"85362",9
"85363",1
"85364",8
"85365",6
"85366",1
"85367",1
"85368",9
"85369",1
"85370",2
"85371",6
"85372",9
"85373",7
"85374",9
"85375",1
"85376",4
"85377",9
"85378",9
"85379",9
"85380",7
"85381",6
"85382",5
"85383",1
"85384",6
"85385",1
"85386",2
"85387",6
"85388",5
"85389",9
"85390",1
"85391",2
"85392",4
"85393",6
"85394",5
"85395",5
"85396",1
"85397",8
"85398",3
"85399",5
"85400",5
"85401",1
"85402",1
"85403",1
"85404",4
"85405",4
"85406",6
"85407",1
"85408",3
"85409",1
"85410",5
"85411",8
"85412",9
"85413",6
"85414",1
"85415",1
"85416",4
"85417",8
"85418",1
"85419",1
"85420",1
"85421",8
"85422",7
"85423",1
"85424",1
"85425",9
"85426",1
"85427",1
"85428",1
"85429",5
"85430",7
"85431",8
"85432",7
"85433",9
"85434",7
"85435",1
"85436",9
"85437",2
"85438",6
"85439",9
"85440",9
"85441",1
"85442",5
"85443",2
"85444",5
"85445",4
"85446",7
"85447",1
"85448",1
"85449",4
"85450",5
"85451",5
"85452",5
"85453",5
"85454",2
"85455",1
"85456",1
"85457",9
"85458",1
"85459",1
"85460",2
"85461",1
"85462",2
"85463",8
"85464",5
"85465",8
"85466",9
"85467",9
"85468",6
"85469",9
"85470",6
"85471",1
"85472",5
"85473",1
"85474",1
"85475",9
"85476",3
"85477",7
"85478",2
"85479",9
"85480",1
"85481",2
"85482",9
"85483",1
"85484",9
"85485",8
"85486",1
"85487",4
"85488",9
"85489",5
"85490",1
"85491",1
"85492",2
"85493",5
"85494",5
"85495",8
"85496",8
"85497",9
"85498",2
"85499",9
"85500",8
"85501",8
"85502",1
"85503",6
"85504",1
"85505",9
"85506",8
"85507",4
"85508",1
"85509",6
"85510",9
"85511",9
"85512",8
"85513",1
"85514",9
"85515",9
"85516",4
"85517",5
"85518",6
"85519",3
"85520",3
"85521",2
"85522",7
"85523",9
"85524",6
"85525",9
"85526",9
"85527",3
"85528",1
"85529",1
"85530",2
"85531",5
"85532",8
"85533",1
"85534",2
"85535",7
"85536",9
"85537",5
"85538",9
"85539",2
"85540",6
"85541",1
"85542",8
"85543",5
"85544",2
"85545",5
"85546",9
"85547",1
"85548",1
"85549",1
"85550",8
"85551",1
"85552",5
"85553",1
"85554",5
"85555",10
"85556",1
"85557",5
"85558",8
"85559",2
"85560",9
"85561",1
"85562",6
"85563",1
"85564",8
"85565",1
"85566",6
"85567",1
"85568",7
"85569",9
"85570",2
"85571",1
"85572",9
"85573",2
"85574",9
"85575",6
"85576",1
"85577",9
"85578",6
"85579",9
"85580",1
"85581",5
"85582",3
"85583",1
"85584",4
"85585",8
"85586",9
"85587",9
"85588",2
"85589",2
"85590",6
"85591",5
"85592",5
"85593",1
"85594",9
"85595",1
"85596",1
"85597",5
"85598",1
"85599",9
"85600",1
"85601",6
"85602",8
"85603",5
"85604",4
"85605",2
"85606",9
"85607",9
"85608",5
"85609",5
"85610",2
"85611",8
"85612",8
"85613",2
"85614",8
"85615",1
"85616",9
"85617",5
"85618",1
"85619",2
"85620",1
"85621",1
"85622",6
"85623",7
"85624",1
"85625",2
"85626",1
"85627",1
"85628",2
"85629",2
"85630",9
"85631",6
"85632",1
"85633",9
"85634",7
"85635",6
"85636",1
"85637",8
"85638",5
"85639",2
"85640",9
"85641",10
"85642",1
"85643",8
"85644",7
"85645",1
"85646",2
"85647",1
"85648",1
"85649",5
"85650",8
"85651",1
"85652",9
"85653",1
"85654",1
"85655",9
"85656",6
"85657",9
"85658",4
"85659",10
"85660",9
"85661",6
"85662",1
"85663",7
"85664",1
"85665",4
"85666",7
"85667",4
"85668",6
"85669",1
"85670",1
"85671",5
"85672",4
"85673",9
"85674",7
"85675",5
"85676",1
"85677",8
"85678",5
"85679",1
"85680",2
"85681",7
"85682",1
"85683",1
"85684",6
"85685",8
"85686",8
"85687",10
"85688",1
"85689",2
"85690",9
"85691",6
"85692",9
"85693",1
"85694",1
"85695",5
"85696",2
"85697",4
"85698",1
"85699",9
"85700",7
"85701",5
"85702",2
"85703",4
"85704",7
"85705",1
"85706",2
"85707",6
"85708",9
"85709",3
"85710",2
"85711",5
"85712",2
"85713",1
"85714",5
"85715",1
"85716",5
"85717",2
"85718",5
"85719",4
"85720",1
"85721",5
"85722",8
"85723",1
"85724",8
"85725",1
"85726",8
"85727",5
"85728",10
"85729",5
"85730",6
"85731",8
"85732",8
"85733",1
"85734",5
"85735",4
"85736",9
"85737",10
"85738",9
"85739",9
"85740",6
"85741",8
"85742",6
"85743",5
"85744",9
"85745",7
"85746",8
"85747",9
"85748",8
"85749",1
"85750",4
"85751",9
"85752",2
"85753",4
"85754",5
"85755",1
"85756",5
"85757",5
"85758",1
"85759",7
"85760",9
"85761",9
"85762",9
"85763",10
"85764",9
"85765",2
"85766",2
"85767",1
"85768",8
"85769",5
"85770",9
"85771",5
"85772",8
"85773",6
"85774",9
"85775",2
"85776",9
"85777",1
"85778",10
"85779",1
"85780",2
"85781",7
"85782",9
"85783",6
"85784",2
"85785",5
"85786",1
"85787",2
"85788",6
"85789",4
"85790",7
"85791",1
"85792",4
"85793",1
"85794",9
"85795",2
"85796",5
"85797",5
"85798",9
"85799",2
"85800",9
"85801",8
"85802",2
"85803",5
"85804",1
"85805",5
"85806",1
"85807",6
"85808",5
"85809",9
"85810",7
"85811",1
"85812",1
"85813",9
"85814",2
"85815",1
"85816",5
"85817",5
"85818",1
"85819",2
"85820",9
"85821",6
"85822",5
"85823",9
"85824",4
"85825",1
"85826",1
"85827",5
"85828",1
"85829",10
"85830",5
"85831",9
"85832",5
"85833",10
"85834",8
"85835",2
"85836",1
"85837",5
"85838",9
"85839",1
"85840",8
"85841",9
"85842",5
"85843",3
"85844",9
"85845",2
"85846",9
"85847",1
"85848",1
"85849",5
"85850",7
"85851",8
"85852",7
"85853",4
"85854",9
"85855",8
"85856",4
"85857",5
"85858",1
"85859",9
"85860",9
"85861",9
"85862",5
"85863",8
"85864",9
"85865",8
"85866",1
"85867",2
"85868",1
"85869",5
"85870",9
"85871",4
"85872",1
"85873",6
"85874",9
"85875",1
"85876",9
"85877",1
"85878",1
"85879",8
"85880",8
"85881",6
"85882",10
"85883",1
"85884",9
"85885",2
"85886",1
"85887",9
"85888",1
"85889",10
"85890",1
"85891",10
"85892",1
"85893",9
"85894",7
"85895",1
"85896",5
"85897",5
"85898",1
"85899",9
"85900",2
"85901",1
"85902",4
"85903",9
"85904",4
"85905",9
"85906",10
"85907",2
"85908",7
"85909",7
"85910",7
"85911",2
"85912",5
"85913",3
"85914",9
"85915",1
"85916",9
"85917",9
"85918",6
"85919",1
"85920",6
"85921",1
"85922",1
"85923",5
"85924",9
"85925",8
"85926",4
"85927",9
"85928",6
"85929",1
"85930",6
"85931",2
"85932",5
"85933",9
"85934",5
"85935",1
"85936",9
"85937",7
"85938",1
"85939",1
"85940",1
"85941",7
"85942",9
"85943",5
"85944",2
"85945",9
"85946",5
"85947",7
"85948",2
"85949",5
"85950",2
"85951",2
"85952",8
"85953",8
"85954",5
"85955",2
"85956",5
"85957",2
"85958",5
"85959",2
"85960",6
"85961",2
"85962",9
"85963",1
"85964",9
"85965",4
"85966",5
"85967",1
"85968",5
"85969",8
"85970",6
"85971",5
"85972",1
"85973",3
"85974",5
"85975",2
"85976",1
"85977",10
"85978",1
"85979",7
"85980",7
"85981",8
"85982",5
"85983",1
"85984",10
"85985",1
"85986",1
"85987",2
"85988",3
"85989",5
"85990",9
"85991",2
"85992",5
"85993",8
"85994",1
"85995",5
"85996",10
"85997",5
"85998",9
"85999",2
"86000",5
"86001",1
"86002",5
"86003",1
"86004",10
"86005",1
"86006",2
"86007",9
"86008",1
"86009",6
"86010",5
"86011",1
"86012",5
"86013",7
"86014",9
"86015",9
"86016",9
"86017",9
"86018",1
"86019",8
"86020",4
"86021",5
"86022",10
"86023",3
"86024",9
"86025",9
"86026",1
"86027",1
"86028",9
"86029",9
"86030",9
"86031",2
"86032",4
"86033",1
"86034",10
"86035",2
"86036",6
"86037",1
"86038",2
